RatingID,UserID,WineID,Date,Rating,AveragedOver#Ratings
3366755,1663964,124466,2015-08-19 17:24:17,4.0,1
3370959,1628862,168513,2014-12-28 23:27:18,4.0,1
3386478,1160507,194063,2015-07-28 18:52:05,3.0,1
3424292,1704106,137409,2015-06-09 00:24:19,4.5,1
3429559,1704106,171075,2015-03-03 00:47:44,3.0,1
3431378,1550277,179068,2015-05-16 04:16:57,3.5,1
3441664,1935621,136324,2014-02-25 20:25:07,4.0,1
3452682,1597569,137059,2021-10-16 18:18:51,4.0,1
3461002,1704106,101592,2015-10-26 23:54:32,4.0,1
3471048,1716126,144047,2015-09-07 07:20:34,4.0,1
3488994,1794993,156166,2013-02-13 21:24:32,4.0,1
3492646,1704106,101567,2014-12-19 14:22:19,3.0,1
3500828,1160507,138067,2015-09-09 20:31:09,4.5,1
3501932,1704106,164254,2015-10-05 23:39:14,3.0,1
3502864,1292494,171476,2018-03-20 17:11:41,4.0,1
3526565,1186325,112082,2015-01-17 22:02:41,4.0,1
3528568,1160507,101908,2015-01-15 22:47:20,5.0,1
3528981,1160507,101616,2015-01-15 22:33:18,5.0,1
3529040,1160507,101693,2015-01-15 22:09:45,5.0,2
3529164,1160507,101691,2015-01-15 20:44:03,4.0,1
3533744,1160507,106046,2015-01-14 22:42:17,4.5,1
3535485,1339399,174537,2015-07-18 17:09:31,4.0,1
3557686,1341446,155297,2015-10-01 16:10:59,3.5,1
3559945,1160507,103053,2015-10-11 10:10:09,4.5,1
3567087,1704106,100680,2018-05-14 23:42:05,3.5,1
3582529,1678914,113416,2016-01-09 22:09:12,4.0,1
3599264,1160507,105514,2016-01-12 16:32:53,4.0,1
3600568,1160507,115253,2015-11-07 18:42:50,3.0,1
3600920,1706672,155332,2018-03-09 05:54:42,5.0,1
3607501,2023552,111656,2014-09-17 01:30:02,4.0,1
3607636,1160507,119297,2015-11-07 20:06:45,3.5,1
3615807,2009335,136646,2018-02-03 19:28:30,5.0,1
3618374,1704106,162962,2015-04-11 17:40:12,3.5,1
3624500,1704106,101787,2015-12-28 23:54:36,3.5,1
3632198,1525881,111687,2018-02-11 17:52:27,4.0,1
3639250,1704106,156292,2015-12-29 23:02:05,3.0,1
3647352,1550277,155346,2016-01-04 20:18:26,4.0,1
3647662,1160507,116274,2015-03-15 15:27:17,4.0,1
3648131,1160507,117348,2015-03-15 14:37:18,4.0,1
3655205,1550277,167513,2015-11-25 17:12:27,4.5,1
3662051,1186325,111687,2015-11-23 06:43:12,4.0,1
3666714,1230591,164468,2018-10-06 19:32:30,4.0,1
3670572,1678914,114705,2016-01-06 20:29:57,4.0,1
3678828,1426299,155670,2014-07-24 01:31:52,4.0,1
3720590,1708792,192360,2014-09-28 15:58:41,5.0,1
3720806,1708792,192237,2014-09-28 15:59:19,4.0,1
3721113,1230591,115097,2014-09-29 18:35:59,4.0,1
3723067,1483590,167437,2018-06-29 00:10:56,4.0,1
3728934,1704106,115820,2016-01-01 17:09:58,3.0,1
3729616,1392815,155394,2021-04-05 13:21:24,5.0,1
3734857,2023552,164263,2014-09-28 23:49:04,4.0,1
3738512,1160507,136507,2015-03-17 09:10:02,4.0,1
3753048,2009933,180311,2015-06-13 20:43:30,4.0,1
3753271,1574639,102092,2018-08-27 16:10:34,3.0,1
3777048,1935621,155446,2014-10-24 16:51:39,4.0,1
3785747,1704106,155342,2015-03-29 16:15:10,4.0,1
3790642,1678914,113720,2015-12-25 22:06:08,4.0,1
3791548,1649423,103111,2018-04-28 20:57:01,5.0,1
3801762,1446061,162606,2018-10-19 23:53:05,4.0,2
3822027,1426299,181521,2014-10-01 03:24:22,4.0,1
3855219,1704106,162544,2014-06-01 16:38:58,3.0,1
3864157,1550277,179704,2016-07-23 03:12:11,4.0,1
3866428,1716126,137159,2017-03-25 19:57:31,3.0,1
3873341,1704106,104182,2017-05-22 20:48:54,4.0,1
3887286,1983618,179215,2014-01-26 01:29:19,3.0,1
3895324,1678914,112120,2016-02-05 19:46:55,4.0,1
3899835,1160507,141081,2017-01-06 20:36:00,4.0,1
3905605,1704106,125769,2017-07-19 20:49:13,5.0,1
3910926,1794993,179383,2013-08-09 02:46:55,4.0,1
3929533,1550277,137515,2016-07-20 01:59:03,4.0,1
3936070,1516955,137902,2014-01-04 21:45:16,4.0,1
3936816,1704106,101624,2016-10-02 10:20:53,4.0,1
3937698,1983618,179050,2014-01-08 02:39:55,3.0,1
3956471,1403834,156463,2016-10-11 20:27:46,2.0,1
3967770,1550277,136431,2016-10-17 19:27:03,4.5,1
3973893,1704106,194383,2020-11-29 18:19:28,4.5,1
3985510,1704106,156594,2019-05-06 23:36:20,4.0,1
3995257,1765754,155297,2016-10-01 19:19:06,4.0,1
4013552,1704106,167583,2019-04-02 00:30:20,4.0,1
4013872,1794993,155323,2013-04-18 21:19:33,4.0,1
4022792,1704106,163492,2016-02-24 00:53:44,4.0,1
4035251,2023552,179011,2013-04-20 00:34:51,4.0,1
4044343,1186325,101610,2018-11-17 20:43:28,5.0,1
4047691,1704106,136266,2017-03-28 00:38:36,3.5,1
4051036,1339399,141607,2016-06-19 13:41:44,5.0,1
4064757,1704106,155346,2016-12-01 22:44:09,4.5,1
4069962,1160507,102658,2016-02-20 20:03:03,4.5,1
4076182,2023552,180700,2013-06-01 23:33:39,4.0,1
4085815,1704106,138798,2017-07-22 13:38:41,4.0,1
4088972,1160507,145597,2016-01-30 19:48:16,4.5,1
4090602,1704106,103637,2017-05-20 13:58:07,4.5,1
4096262,1516955,144311,2017-07-16 19:57:43,3.5,1
4100089,1160507,194013,2016-07-03 16:39:48,4.0,1
4101617,1056717,147658,2019-10-29 12:15:35,4.0,1
4101670,1704106,165622,2018-11-02 01:08:59,2.5,1
4103272,1704106,135868,2017-07-17 18:12:11,4.0,1
4108444,1704106,194874,2019-10-31 00:41:04,4.0,1
4108790,2023552,181146,2013-10-06 20:54:14,4.0,1
4113758,1704106,174257,2018-11-19 23:20:36,3.0,1
4118844,1935621,135917,2013-10-05 06:46:45,4.0,1
4124046,1601486,156395,2020-09-05 19:28:42,3.5,1
4133295,1704106,136443,2016-01-24 15:17:01,3.5,1
4155200,1704106,135962,2019-09-13 23:48:24,3.0,1
4168558,2023552,179081,2013-06-07 01:59:38,4.0,1
4170892,1160507,136093,2016-06-04 20:07:46,4.0,1
4185139,1315762,135988,2016-03-13 13:07:27,4.0,1
4186583,1341446,139412,2016-08-06 16:15:41,3.0,1
4188044,1707471,167783,2020-08-22 21:55:18,5.0,1
4207637,1550277,135997,2016-10-20 19:44:29,3.5,1
4207960,2009933,155314,2016-10-20 18:45:56,4.0,1
4228669,1856929,155385,2014-12-09 19:36:29,4.5,1
4240517,2009933,198062,2018-03-01 18:17:24,4.5,1
4241513,1704106,167204,2015-06-02 00:43:17,2.5,1
4260012,1704106,100039,2018-12-03 23:38:51,3.5,1
4260013,2009335,179514,2021-01-08 20:48:15,4.0,1
4262574,1704106,174496,2017-04-25 00:51:08,3.0,1
4277477,1132257,173024,2012-10-01 21:25:06,3.0,1
4289982,1160507,101943,2015-09-15 16:15:04,3.0,1
4290058,1160507,102845,2015-09-15 17:08:24,4.0,1
4291461,1160507,104991,2015-09-15 19:47:28,3.5,1
4303569,1710641,181371,2016-05-14 23:40:11,4.0,1
4305838,1704106,179467,2017-10-19 23:45:56,3.0,1
4327870,1403834,155449,2016-10-11 20:54:26,2.0,1
4328244,1403834,155395,2016-10-11 20:56:39,2.0,1
4341717,1165086,138862,2018-12-12 06:06:38,5.0,1
4342746,1794993,157226,2013-08-28 18:42:38,3.0,1
4363577,1706672,111417,2016-05-08 22:18:09,5.0,1
4377801,1930594,145845,2016-06-05 05:27:27,4.0,1
4383639,1392815,155595,2019-03-29 09:12:16,5.0,1
4386430,1160507,137393,2017-07-06 20:01:16,4.5,1
4386845,1710641,184773,2016-03-10 23:53:36,5.0,1
4389269,2009933,155644,2016-03-11 18:49:51,3.0,1
4395898,1451015,170967,2019-07-20 02:26:13,2.0,1
4406448,1704106,162541,2020-07-16 23:04:14,3.5,1
4413145,1704106,167478,2019-11-26 00:15:58,4.0,1
4431596,1663964,111728,2013-05-20 16:20:33,3.0,1
4452215,1465203,179212,2016-03-07 02:11:46,5.0,1
4455332,1704106,102772,2017-05-21 21:10:03,3.5,1
4465929,1704106,162576,2016-02-24 00:45:54,3.5,1
4467012,1550277,162494,2015-12-09 00:55:56,3.5,1
4468931,1160507,102772,2015-11-12 14:21:59,4.0,1
4495160,1160507,137917,2016-01-12 16:24:03,4.0,1
4515058,1465203,180612,2015-11-17 19:56:23,3.5,1
4517257,1704106,112389,2015-11-15 16:10:59,3.5,1
4529210,1704106,156349,2016-01-25 23:53:55,3.5,1
4531034,1704106,179097,2019-01-29 00:35:36,4.0,1
4531176,1550277,195051,2015-05-16 04:15:20,4.0,1
4544043,1704106,162742,2019-08-12 23:59:16,4.0,1
4545485,1716126,136638,2015-11-30 12:30:08,3.5,1
4557391,1704106,101842,2015-05-09 16:01:59,3.0,1
4570618,1930594,136390,2015-05-23 09:11:40,5.0,1
4579332,1186325,136076,2019-08-10 19:43:30,4.75,2
4579992,1704106,135871,2021-02-17 00:19:40,4.5,1
4597920,1597569,167465,2018-10-15 19:05:03,4.0,1
4606451,1160507,101594,2015-11-27 16:59:52,4.0,1
4612285,1704106,100200,2021-02-11 12:23:38,4.0,1
4629475,1160507,105594,2015-09-17 20:40:11,5.0,1
4644184,1230591,155370,2015-09-14 18:10:51,3.5,1
4645699,1160507,102573,2015-09-17 13:10:42,4.5,1
4646657,1426299,179152,2014-06-20 19:40:50,3.5,1
4646964,1160507,102526,2015-09-15 20:13:45,5.0,1
4648528,1160507,102206,2015-09-15 17:07:45,4.0,1
4657569,1935621,137757,2014-03-07 19:07:33,4.0,1
4689646,1550277,167879,2015-08-26 21:50:32,3.0,1
4694611,1160507,136412,2016-05-18 13:13:58,4.5,1
4697722,1426299,179010,2014-06-28 04:20:21,3.5,1
4706839,1704106,155669,2021-07-29 00:58:08,3.5,1
4708760,1704106,162775,2015-08-15 17:45:38,3.5,1
4709555,1186325,136440,2015-08-15 18:54:58,4.0,1
4712671,1704106,162531,2015-08-29 14:55:38,3.5,1
4722915,1426299,179335,2014-05-26 21:25:23,2.5,1
4735972,1230591,139258,2016-02-14 19:12:59,3.5,1
4739674,1628862,182814,2015-12-19 01:16:43,4.0,1
4747315,1704106,137077,2017-11-24 23:12:50,3.5,1
4749151,1230591,155382,2016-01-07 18:47:47,4.0,1
4749815,1160507,135866,2016-01-08 19:53:18,4.0,1
4765428,1794993,193559,2014-05-20 23:50:48,4.0,1
4773808,1704106,138017,2015-09-09 23:54:11,4.0,1
4776689,1160507,135825,2015-12-26 20:52:24,4.5,1
4780203,1704106,170985,2015-09-10 01:01:23,3.5,1
4801559,1268542,147836,2021-03-03 17:45:09,3.5,1
4802049,1704106,193498,2018-10-22 23:09:12,3.0,1
4831062,1663964,139078,2013-05-25 13:48:32,3.0,1
4842785,1230591,113608,2020-11-10 19:38:35,4.0,1
4843058,1704106,137529,2015-07-27 18:52:57,4.0,1
4843545,2009933,135991,2015-07-27 17:58:25,3.5,1
4852103,1292494,171025,2021-08-08 09:54:55,5.0,1
4863248,1704106,168206,2015-07-19 16:43:52,4.0,1
4871327,1704106,138176,2018-08-21 01:00:05,3.5,1
4873767,1550277,179417,2015-07-21 04:31:07,4.0,1
4874768,1186325,138767,2015-07-14 19:30:18,4.5,1
4878222,1230591,155908,2018-12-31 21:30:12,3.5,1
4879293,1704106,167082,2015-07-16 00:09:01,3.0,1
4882192,1663964,193538,2013-05-22 17:45:58,3.0,1
4898575,1704106,162596,2017-10-06 01:53:08,3.5,1
4904180,1704106,162567,2016-06-25 01:23:31,4.0,1
4915264,1704106,168247,2019-01-14 22:16:18,3.5,1
4916141,1186325,167475,2015-07-03 19:42:28,3.0,1
4918328,1704106,159101,2016-06-27 23:10:39,3.0,1
4944532,1704106,142790,2015-06-28 17:17:48,4.0,1
4946622,1160507,112356,2019-07-13 12:13:20,3.0,1
4962104,1341302,155350,2015-06-24 20:28:33,5.0,1
4965938,1794993,181677,2013-12-17 23:12:39,4.0,1
4970594,1160507,111558,2016-06-04 19:39:32,5.0,1
4977885,1160507,107022,2016-06-06 15:13:51,4.5,1
4998836,1160507,189205,2018-03-26 20:55:48,4.5,1
5020129,1292494,172447,2018-07-27 18:41:03,5.0,1
5024336,1704106,167639,2017-09-19 10:19:46,4.0,1
5036509,1704106,114944,2016-09-11 19:55:34,3.0,1
5094178,1165086,101615,2018-07-29 18:47:53,3.5,1
5112573,2009933,155594,2015-05-07 12:47:43,4.0,1
5140499,1628862,184229,2014-07-27 13:34:42,5.0,1
5174478,1268542,141537,2021-10-22 18:01:33,4.5,1
5180632,1704106,100222,2018-01-29 22:58:18,2.5,1
5189054,1704106,162599,2016-09-18 00:44:09,3.5,1
5208917,1663935,136233,2018-05-07 01:55:41,4.0,1
5208999,1704106,168001,2017-07-08 01:03:27,3.0,1
5212810,1272467,180287,2019-12-30 02:44:26,4.5,1
5214035,1663964,113949,2013-07-18 17:41:38,3.0,1
5217010,1704106,163617,2019-11-04 23:39:25,3.5,1
5220734,1794993,179590,2013-10-02 22:33:51,4.0,1
5223961,1186325,136117,2018-05-12 18:12:30,5.0,1
5226500,2011670,156101,2019-05-07 01:11:23,3.0,1
5242273,1160507,101981,2021-12-24 15:25:20,4.5,1
5247453,1186325,101818,2019-02-28 23:14:42,4.5,1
5255634,1582234,139894,2015-03-17 18:29:14,4.0,1
5259154,1160507,102182,2015-03-17 11:27:19,4.75,2
5264598,1160507,135842,2015-03-18 21:09:57,4.0,1
5295095,1704106,163571,2019-06-02 01:02:43,3.5,1
5304789,1704106,163450,2019-06-04 00:33:37,4.0,1
5306376,1708792,101569,2014-05-07 10:49:10,4.0,1
5325770,2023552,179056,2014-09-13 20:40:07,4.5,1
5349919,1160507,103276,2014-11-29 16:44:33,3.5,1
5360895,1464001,155359,2020-01-13 22:09:34,4.0,1
5378013,1186325,136007,2014-11-14 21:46:13,4.0,1
5398205,1794993,155365,2013-06-27 19:43:37,5.0,1
5414012,1341302,155839,2016-10-28 18:05:38,3.0,1
5417610,1230591,157340,2021-11-23 18:28:08,4.0,1
5419806,1704106,101752,2016-10-13 00:05:35,4.0,1
5439803,1628862,111678,2014-08-02 00:40:08,4.0,1
5440784,1935621,117700,2013-11-02 20:02:53,4.0,1
5441805,1794993,179011,2014-04-07 12:47:50,4.0,1
5488079,1582234,138658,2014-05-11 19:05:50,3.0,1
5488847,1704106,162606,2015-02-11 23:39:32,3.5,1
5498995,1704106,140476,2019-06-26 00:13:56,3.5,1
5499852,1704106,101755,2016-11-08 12:58:28,4.0,1
5517645,1582234,137837,2014-05-11 18:51:28,4.5,1
5523769,1704106,101711,2019-02-26 00:37:03,4.0,1
5536681,1230591,146287,2016-10-23 16:00:43,3.0,1
5540858,1341446,135927,2020-05-06 12:59:09,2.5,1
5550305,1663964,139563,2013-11-10 17:02:48,3.0,1
5559139,1706672,155343,2019-10-11 03:53:04,5.0,1
5587248,1706672,112957,2014-12-21 06:00:44,4.5,1
5592155,1525881,155314,2017-07-21 19:54:59,4.0,1
5621738,1655356,113954,2016-04-12 23:17:37,4.0,1
5625646,1160507,136690,2017-01-07 18:35:52,4.5,1
5628086,2023552,168236,2013-10-06 20:51:26,3.5,1
5631649,1704106,101988,2019-04-30 01:20:40,2.5,1
5638670,1628862,179051,2014-11-30 01:12:02,4.0,1
5649463,1160507,137006,2014-12-28 18:55:13,4.0,1
5657347,1649423,101752,2019-10-26 19:20:23,3.5,1
5676161,1704106,162843,2016-04-03 17:52:10,4.0,1
5676724,1716126,136167,2015-10-21 11:41:02,4.0,1
5684396,1716126,139955,2015-11-03 08:11:37,4.0,1
5691242,1550277,179023,2015-11-05 23:43:22,3.0,1
5694963,1704106,155442,2015-10-22 22:42:11,4.0,1
5694966,1935621,102633,2016-04-02 21:17:27,4.0,1
5730692,1663964,137179,2013-08-14 18:45:41,3.0,1
5751577,1628862,136793,2015-10-27 00:41:19,4.0,1
5775398,1704106,100032,2015-01-11 15:01:40,3.5,1
5787061,1426299,179263,2015-01-06 03:01:33,3.5,1
5792378,1704106,167435,2020-02-29 22:57:16,4.5,1
5822925,1856929,193483,2014-10-20 20:35:09,3.0,1
5829408,1926245,197349,2019-12-18 08:29:08,4.0,1
5837008,1935621,141752,2014-05-04 16:54:31,4.0,1
5878258,1230591,155289,2016-12-04 18:10:46,4.0,1
5897672,1704106,137391,2017-07-20 17:57:24,4.0,1
5897839,1704106,135958,2017-07-20 17:28:58,5.0,1
5898895,1704106,137136,2017-07-18 11:59:38,4.0,1
5907486,1426299,158182,2015-01-24 03:35:45,3.0,1
5925695,1704106,162594,2021-12-05 12:03:17,4.0,1
5928046,1704106,100121,2016-11-29 09:06:05,3.5,1
5946313,1160507,194996,2015-01-26 19:13:20,4.0,1
5966125,1132257,135952,2015-07-12 19:09:24,4.0,1
5976723,1268542,145596,2021-08-28 17:13:14,5.0,1
5980033,1186325,111397,2015-07-03 19:31:25,4.5,1
6009911,1704106,163545,2015-06-06 01:09:41,3.0,1
6035668,1704106,167757,2015-05-19 00:00:27,3.5,1
6062548,2009933,163787,2015-05-01 05:48:13,3.0,1
6066055,1339399,173692,2015-03-22 15:59:45,4.0,1
6076848,1704106,112340,2014-04-08 01:58:49,4.0,1
6079819,1704106,167550,2015-04-25 02:02:42,3.5,1
6090205,1132257,155423,2015-04-26 19:08:48,4.0,1
6098179,1550277,135852,2016-10-20 11:49:10,4.0,1
6132548,1160507,102237,2015-02-27 14:16:33,4.0,1
6144126,1704106,136342,2015-03-12 00:14:29,3.5,1
6160457,1899495,113414,2015-02-04 10:24:17,3.0,1
6171133,1056717,141152,2021-11-24 21:53:46,5.0,1
6172395,1899495,100117,2015-02-17 16:41:23,3.0,1
6220566,1160507,118106,2014-04-25 12:07:03,5.0,1
6251261,1230591,150603,2016-03-05 19:09:49,4.0,1
6252191,1716126,142186,2016-03-06 11:05:33,3.5,1
6259767,1628862,136538,2014-10-25 00:40:26,4.0,1
6266894,1426299,155349,2014-11-15 03:43:25,3.0,1
6266895,1426299,155342,2014-11-15 03:45:39,3.0,1
6293793,1230591,103778,2014-10-07 18:38:49,3.5,1
6298790,1935621,144033,2014-05-16 19:25:04,4.0,1
6300990,1708792,136276,2014-09-28 16:01:53,4.0,1
6304129,1704106,164745,2014-09-27 15:23:48,3.5,1
6317953,1516955,139832,2014-03-27 12:45:53,4.0,1
6331319,1704106,174176,2014-08-17 16:18:21,3.5,1
6332339,1765754,113135,2014-08-17 11:53:35,4.0,1
6336053,1704106,169758,2014-08-12 01:41:44,4.5,1
6345351,1704106,186004,2014-08-02 00:42:55,4.0,1
6365533,1704106,100042,2014-07-05 13:49:29,5.0,1
6380249,1451015,167626,2014-06-03 00:39:43,3.0,1
6384662,1704106,164106,2014-05-19 13:17:43,3.0,1
6398246,1765754,157130,2016-08-14 12:40:18,4.0,1
6404483,1230591,167525,2017-04-16 18:17:42,4.5,1
6405654,1655356,179037,2016-07-03 21:42:24,3.5,1
6413650,1706672,193094,2016-08-02 20:48:07,5.0,1
6416966,1706672,156109,2020-08-27 01:33:51,4.0,1
6432205,1230591,142214,2016-08-16 18:15:48,3.5,1
6466966,1669009,136468,2017-02-17 18:13:43,3.5,1
6476195,1550277,179016,2016-12-04 18:42:38,4.5,1
6490446,1483590,162609,2020-03-10 00:41:11,4.0,1
6492080,1704106,135833,2020-03-14 02:10:29,4.0,1
6504803,1891953,181213,2019-10-05 23:47:00,4.0,1
6525171,1186325,162584,2019-10-04 19:15:34,4.0,1
6531663,1704106,162570,2020-08-01 19:16:01,4.5,1
6533240,1704106,107103,2020-08-01 19:05:41,4.0,1
6535288,1704106,162609,2019-08-12 23:40:22,4.5,1
6545770,1704106,101739,2017-04-06 00:04:07,4.0,1
6555063,1160507,103320,2016-07-21 18:22:09,4.5,1
6574540,1431232,179321,2019-09-08 02:38:38,4.5,1
6578543,1595820,136118,2020-09-18 19:57:31,5.0,1
6584987,1104493,169124,2020-09-02 20:55:12,5.0,1
6585899,1669009,111445,2016-07-29 16:33:23,3.0,1
6599393,1186325,180053,2016-07-09 18:27:58,4.0,1
6607964,1060586,193503,2016-07-12 19:35:32,3.5,1
6609468,1500181,137750,2020-06-24 03:56:34,4.5,1
6609880,1056717,135897,2019-10-29 12:17:48,1.0,1
6632999,1935621,163044,2016-09-18 16:26:03,4.0,1
6659043,1574639,101585,2020-07-04 22:24:19,5.0,1
6668445,1704106,163337,2017-03-07 00:34:59,3.5,1
6681101,1550277,135825,2016-10-25 14:51:45,4.0,1
6682628,1649423,101758,2016-10-23 11:33:21,4.0,1
6686449,1403834,159558,2016-10-11 20:55:21,3.0,1
6708117,1403834,155310,2016-11-05 01:18:07,3.0,1
6709197,1452624,155630,2020-04-30 19:33:52,3.0,1
6729451,1655356,179461,2016-12-30 23:31:11,3.5,1
6730654,1550277,179315,2016-12-29 04:19:11,4.0,1
6733598,1403834,155367,2017-01-14 14:49:51,2.0,1
6733848,1704106,162857,2017-01-14 23:25:46,3.5,1
6736121,1160507,103022,2020-01-18 21:19:21,4.5,1
6744954,1160507,135885,2020-02-06 18:33:47,4.0,1
6746367,1704106,167543,2016-11-26 10:43:05,4.0,1
6746659,1268542,136176,2020-04-02 17:56:17,4.666666666666667,3
6823922,1186325,135913,2020-02-18 20:08:08,5.0,1
6833549,1230591,155294,2018-06-01 17:17:36,4.0,1
6837297,1230591,174221,2017-07-29 17:54:28,3.5,1
6885090,1704106,167467,2017-10-23 23:18:37,4.0,1
6885177,1339399,137868,2017-12-27 14:41:55,4.0,1
6887154,1230591,158924,2018-12-15 18:37:01,4.0,1
6890164,1461073,171602,2018-11-30 19:27:25,4.0,1
6897258,1704106,100729,2018-12-08 16:09:50,3.5,1
6899943,1160507,135908,2018-09-18 17:09:48,4.0,1
6908196,1970799,179403,2018-09-21 19:08:40,5.0,1
6908707,1704106,144782,2017-11-04 00:01:47,4.0,1
6911189,1663935,136131,2018-12-03 01:18:24,4.0,1
6916136,1706672,162529,2018-05-18 04:14:43,4.5,1
6916364,1663935,135854,2018-05-17 23:28:48,3.5,1
6922733,2057835,136541,2018-10-04 16:09:45,4.5,1
6933441,1230591,103749,2018-11-26 18:41:34,3.5,1
6940988,1704106,167808,2017-09-15 01:00:39,4.0,1
6949217,1704106,167427,2017-09-07 01:12:18,4.0,1
6952755,1315762,182905,2019-02-28 09:30:48,4.0,1
6958388,1597569,179273,2019-02-05 21:06:19,2.5,1
6967103,1904633,163139,2018-02-17 15:31:15,3.0,1
6995447,1704106,102223,2017-07-08 01:40:34,2.5,1
7000155,1704106,167466,2019-05-19 19:05:01,3.5,1
7002342,1704106,167755,2019-05-09 23:50:18,3.0,1
7015698,1483590,167512,2019-06-02 16:27:42,4.0,1
7037897,1704106,155525,2019-02-19 00:19:57,4.5,1
7042284,2057835,114694,2017-07-05 13:49:13,3.5,1
7045671,1704106,135859,2017-10-10 00:39:35,4.0,1
7045839,1704106,171018,2018-12-30 17:57:55,3.5,1
7048112,1649423,101600,2018-12-29 22:52:17,4.0,1
7058400,1704106,101583,2017-05-26 20:38:08,4.0,1
7060947,1066535,112849,2019-07-27 06:36:04,4.0,1
7073693,1483590,168357,2018-09-08 00:27:54,5.0,1
7076184,1706672,193212,2018-12-24 15:00:41,4.5,1
7079974,1165086,155984,2018-01-01 02:18:05,4.0,1
7089911,1431232,179265,2018-08-18 01:04:21,4.0,1
7093512,1706672,155962,2018-09-07 06:18:22,5.0,1
7124803,1704106,135832,2018-03-28 23:53:37,3.5,1
7164590,1704106,168086,2018-11-19 23:12:22,3.5,1
7169000,1597569,155535,2018-10-15 19:11:58,5.0,1
7169114,1235214,105165,2018-10-13 14:40:36,4.0,1
7174909,1160507,104136,2018-10-19 17:53:10,4.5,1
7175721,2009933,156172,2017-12-05 21:24:49,4.0,1
7191302,1704106,101923,2017-12-02 22:56:25,4.0,1
7193607,1230591,179135,2017-11-21 18:50:15,4.0,1
7211889,1464001,111455,2017-09-23 20:07:31,4.0,1
7233268,1483590,136772,2018-09-01 21:35:42,4.0,1
7238848,2042285,136634,2018-01-12 16:21:13,5.0,1
7250025,1704106,167643,2018-01-22 22:38:06,4.0,1
7251797,1160507,135831,2019-01-06 19:01:41,4.5,1
7255764,1230591,156527,2018-01-23 18:50:10,3.5,1
7257512,1186325,140007,2018-01-13 19:48:17,4.5,1
7273011,1230591,111392,2016-06-07 18:34:39,3.0,1
7286256,1655356,179033,2016-04-15 23:58:57,5.0,1
7297624,1704106,171636,2020-12-13 19:54:12,3.5,1
7316158,1704106,167954,2020-11-10 00:07:18,4.0,1
7318140,1716126,137178,2015-09-15 23:18:46,3.5,1
7318151,1716126,142412,2015-09-15 23:15:28,4.0,1
7318172,1716126,136441,2015-09-15 23:17:43,4.0,1
7318508,1160507,101729,2015-09-15 16:18:52,4.0,1
7327524,1678914,117278,2016-04-30 19:08:59,3.0,1
7327877,1132257,174466,2016-04-30 12:26:26,4.0,1
7329913,1765754,136399,2016-04-29 18:43:25,4.0,1
7331253,1550277,135834,2015-09-04 21:28:30,4.0,1
7331551,1341302,157690,2015-09-04 22:28:23,4.0,1
7336956,1704106,114488,2015-09-05 18:24:44,3.5,1
7340147,1160507,103077,2015-09-12 16:06:57,4.0,1
7344637,1423731,179458,2016-04-08 21:38:46,4.5,1
7344675,1423731,179528,2016-04-08 21:40:40,3.5,1
7353745,1230591,135874,2016-04-04 17:07:07,4.0,1
7354356,1935621,143108,2016-04-01 16:52:42,4.0,1
7366320,1704106,138100,2016-05-01 23:41:17,3.0,1
7369011,1704106,136148,2016-05-10 00:40:07,4.0,1
7395102,1716126,136277,2016-03-18 11:38:13,3.5,2
7410926,1465203,179189,2016-03-08 01:52:22,5.0,1
7429426,1704106,135846,2021-02-27 00:44:08,4.0,1
7453972,1160507,137182,2016-01-12 16:26:40,4.0,1
7465979,1704106,162832,2016-01-16 00:50:53,3.0,1
7469090,1704106,162571,2016-02-13 00:10:05,3.0,1
7473773,1704106,104536,2016-02-17 01:08:24,3.0,1
7486948,1465203,179312,2015-11-09 20:21:19,4.0,1
7487458,1716126,142444,2015-11-09 06:03:20,3.0,1
7488673,1465203,179113,2015-11-01 23:03:20,2.0,1
7489093,1465203,179196,2015-11-03 01:39:24,3.5,1
7500228,1704106,155363,2021-06-01 00:11:51,4.0,1
7500543,1716126,136930,2015-10-25 14:50:56,3.5,1
7514078,1339399,181639,2016-01-10 12:05:40,4.0,1
7541013,1292494,171561,2019-03-13 18:12:09,4.5,1
7542167,1704106,100385,2019-03-11 23:26:05,3.0,1
7566921,1655356,179028,2015-11-29 22:07:19,5.0,1
7571781,1706672,112274,2021-05-09 17:31:33,4.0,1
7574553,1704106,101597,2015-11-23 22:54:32,4.0,1
7579193,1132257,136494,2015-11-20 22:45:26,4.0,1
7586266,1704106,137456,2021-05-20 10:58:35,3.5,1
7592383,1704106,100134,2021-08-14 00:55:50,4.0,1
7628871,1704106,145676,2015-09-11 01:01:29,3.5,1
7647702,1678914,120324,2015-12-24 19:49:27,4.0,1
7649332,1160507,101600,2015-12-18 18:57:12,4.5,1
7651238,1704106,167598,2015-08-15 00:36:54,3.5,1
7653172,1704106,164629,2015-08-19 23:31:29,3.0,1
7654858,2009933,157595,2015-12-19 19:01:42,3.5,1
7688718,2009933,162821,2015-08-16 17:57:23,3.0,1
7701321,1704106,140258,2017-07-19 12:14:55,3.5,1
7712294,1764348,174793,2017-09-05 01:02:50,2.5,1
7719893,1704106,162519,2017-07-08 16:25:16,3.5,1
7722868,1704106,167653,2017-09-15 02:48:55,5.0,1
7771832,1764348,171030,2017-09-03 19:09:38,5.0,1
